id,network_type,low_count_threshold,cpm_transform,log2_transform,voom_transform,quantile_normalize,batch_adjustment,similarity_measure,adj_power,topological_overlap,merge_cor,num_modules_before,num_modules,num_genes,med_module_size,go_total_enriched,unique_go_terms,num_go_enriched_modules,mean_go_pval,kegg_total_enriched,unique_kegg_terms,num_kegg_enriched_modules,mean_kegg_pval,total_de,total_edge_weight,irefindex_edge_weight,cpdb_total_enriched,unique_cpdb_terms,num_cpdb_enriched_modules,mean_cpdb_pval
837,signed,1,TRUE,FALSE,FALSE,FALSE,combat,cor-dist,11,FALSE,1,817,817,16206,16,1270,801,70,0.0148,106,61,41,0.0155,42248,10915476.69,555.12,367,228,44,0.0112
838,signed,1,TRUE,FALSE,FALSE,FALSE,combat,cor-dist,12,FALSE,1,801,801,16206,16,1429,870,76,0.0132,126,81,52,0.0125,42248,9058335.04,459.36,496,320,57,0.0112
839,signed,1,TRUE,FALSE,FALSE,FALSE,combat,cor-dist,13,FALSE,1,802,802,16206,16,1167,687,82,0.0131,93,54,45,0.0122,42248,7560901.71,382.30,462,284,59,0.0127
83,signed,1,FALSE,FALSE,FALSE,FALSE,limma,bicor,13,FALSE,1,795,795,16206,16,991,663,55,0.01,80,62,35,0.0158,42248,23477510.84,1951.96,318,196,44,0.0105
840,signed,1,TRUE,FALSE,FALSE,FALSE,combat,cor-dist,14,FALSE,1,780,780,16206,16,1248,796,60,0.0123,105,70,42,0.0127,42248,6345995.94,319.88,437,285,51,0.0112
841,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor,1,FALSE,1,788,788,16206,16,783,500,50,0.0109,88,59,42,0.0159,42248,132033124.09,7009.93,322,177,40,0.0098
842,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor,2,FALSE,1,798,798,16206,17,796,532,53,0.0101,68,48,34,0.0153,42248,82152714.53,4622.08,298,159,37,0.0119
843,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor,3,FALSE,1,821,821,16206,16,803,546,50,0.0092,102,76,44,0.0172,42248,57483832.49,3415.39,290,182,39,0.0086
844,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor,4,FALSE,1,777,777,16206,16,822,578,55,0.0102,85,61,35,0.0154,42248,43135065.64,2685.20,328,227,43,0.0107
845,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor,5,FALSE,1,765,765,16206,16,770,549,59,0.0114,107,79,44,0.0164,42248,33863983.90,2193.89,279,193,38,0.0093
846,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor,6,FALSE,1,789,789,16206,16,702,483,49,0.0111,76,56,36,0.0129,42248,27434040.41,1840.25,345,201,43,0.0102
847,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor,7,FALSE,1,787,787,16206,16,688,495,57,0.0114,79,58,37,0.0161,42248,22746366.58,1573.68,335,196,44,0.0089
848,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor,8,FALSE,1,799,799,16206,16,771,521,46,0.0117,113,82,41,0.0197,42248,19200877.94,1365.91,327,189,48,0.0108
849,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor,9,FALSE,1,791,791,16206,16,933,626,64,0.0124,126,88,45,0.0186,42248,16442553.57,1199.80,375,199,49,0.0099
84,signed,1,FALSE,FALSE,FALSE,FALSE,limma,bicor,14,FALSE,1,784,784,16206,16,852,615,48,0.0104,74,60,31,0.0152,42248,21226092.88,1792.76,258,187,43,0.0124
850,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor,10,FALSE,1,799,799,16206,16,848,587,62,0.0121,126,93,46,0.0168,42248,14248028.51,1064.30,325,202,42,0.0092
851,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor,11,FALSE,1,807,807,16206,16,792,526,52,0.0112,120,83,44,0.0174,42248,12469843.12,951.92,301,199,38,0.0087
852,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor,12,FALSE,1,817,817,16206,16,805,590,53,0.012,108,80,45,0.0178,42248,11006838.12,857.45,304,207,46,0.0119
853,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor,13,FALSE,1,811,811,16206,16,873,639,57,0.012,123,95,35,0.0185,42248,9787412.55,777.11,323,224,48,0.0119
854,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor,14,FALSE,1,811,811,16206,16,836,572,52,0.012,113,83,41,0.0165,42248,8759553.77,708.08,326,207,49,0.0096
855,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,1,FALSE,1,801,801,16206,16,892,679,50,0.011,92,67,38,0.0185,42248,132929613.93,7026.62,369,237,48,0.0113
856,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,2,FALSE,1,809,809,16206,16,927,648,44,0.0116,107,74,47,0.0198,42248,79692319.14,4430.76,372,238,47,0.0127
857,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,3,FALSE,1,795,795,16206,16,820,584,50,0.0131,129,99,42,0.0186,42248,52936157.98,3107.79,336,194,43,0.0114
858,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,4,FALSE,1,777,777,16206,16,884,658,47,0.0119,83,63,40,0.0165,42248,37587655.32,2324.83,341,208,42,0.012
859,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,5,FALSE,1,782,782,16206,16,931,704,52,0.0139,86,69,43,0.018,42248,27953621.46,1815.11,342,201,42,0.0122
85,signed,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,1,FALSE,1,777,777,16206,16,981,682,62,0.0166,100,68,41,0.0187,42248,181424731.86,10233.29,336,198,42,0.0133
860,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,6,FALSE,1,778,778,16206,16,805,613,53,0.0096,93,70,43,0.0198,42248,21507103.40,1461.09,326,182,38,0.0129
861,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,7,FALSE,1,805,805,16206,16,959,724,50,0.0103,88,68,39,0.0168,42248,16984423.32,1203.48,306,199,40,0.0116
862,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,8,FALSE,1,793,793,16206,16,896,658,51,0.0113,74,53,40,0.0146,42248,13694030.38,1009.34,344,208,45,0.0101
863,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,9,FALSE,1,838,838,16206,16,1000,763,52,0.0123,104,76,48,0.0176,42248,11230212.30,858.95,351,176,46,0.0122
864,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,10,FALSE,1,819,819,16206,16,981,729,50,0.0131,111,82,49,0.0203,42248,9341551.74,739.85,354,195,41,0.0114
865,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,11,FALSE,1,792,792,16206,16,791,565,55,0.0126,104,79,39,0.0176,42248,7865242.19,643.80,301,185,43,0.0081
866,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,12,FALSE,1,791,791,16206,16,876,588,63,0.0137,92,62,45,0.0142,42248,6691994.17,565.16,368,214,49,0.0093
867,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,13,FALSE,1,791,791,16206,16,971,732,49,0.0144,82,59,41,0.0153,42248,5746211.34,499.91,278,167,42,0.008
868,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,14,FALSE,1,792,792,16206,16,1031,765,60,0.0138,93,65,48,0.0176,42248,4974260.45,445.18,355,203,49,0.0121
869,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,1,FALSE,1,787,787,16206,16,718,624,48,0.0135,70,48,27,0.0162,42248,131566027.13,6992.42,333,214,39,0.0114
86,signed,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,2,FALSE,1,778,778,16206,16,883,599,67,0.0157,89,63,37,0.0148,42248,135049034.48,8140.97,339,189,51,0.0122
870,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,2,FALSE,1,790,790,16206,16,700,638,45,0.014,84,61,32,0.0182,42248,78269357.81,4348.40,282,190,30,0.0094
871,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,3,FALSE,1,797,797,16206,17,690,639,50,0.0151,84,66,32,0.0207,42248,51620528.66,3001.61,286,185,28,0.0101
872,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,4,FALSE,1,808,808,16206,16,747,591,53,0.0154,70,57,29,0.0201,42248,36404621.03,2210.96,345,208,37,0.0119
873,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,5,FALSE,1,801,801,16206,16,664,609,54,0.0143,82,63,31,0.0223,42248,26900718.96,1701.85,303,199,35,0.0117
874,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,6,FALSE,1,778,778,16206,16,628,534,55,0.0145,80,64,31,0.0189,42248,20574929.56,1352.45,280,195,33,0.0104
875,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,7,FALSE,1,786,786,16206,16,662,598,50,0.0155,73,58,30,0.0169,42248,16161762.55,1101.27,287,212,39,0.0119
876,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,8,FALSE,1,794,794,16206,16,803,662,57,0.0155,69,53,32,0.0201,42248,12969463.97,914.21,309,218,41,0.0144
877,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,9,FALSE,1,820,820,16206,15,609,480,49,0.0158,119,87,37,0.022,42248,10592766.75,770.96,313,219,36,0.0153
878,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,10,FALSE,1,807,807,16206,16,629,485,55,0.0148,67,57,28,0.0179,42248,8781008.93,658.74,274,204,33,0.0126
879,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,11,FALSE,1,829,829,16206,16,762,607,59,0.0148,70,58,28,0.0178,42248,7372285.99,569.16,301,208,38,0.0126
87,signed,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,3,FALSE,1,774,774,16206,17,1505,1118,64,0.0142,101,68,36,0.0137,42248,105534272.10,6701.12,391,207,49,0.0134
880,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,12,FALSE,1,815,815,16206,16,596,524,50,0.013,77,63,36,0.0185,42248,6258258.95,496.48,244,180,36,0.0121
881,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,13,FALSE,1,804,804,16206,16,598,538,42,0.011,82,61,33,0.0176,42248,5364268.43,436.71,262,191,33,0.0094
882,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,14,FALSE,1,801,801,16206,16,669,530,49,0.0138,72,58,30,0.0163,42248,4637566.69,386.95,307,211,36,0.0135
883,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,1,FALSE,1,787,787,16206,16,962,609,69,0.0114,105,68,45,0.0165,42248,130715537.56,6978.49,374,232,51,0.0087
884,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,2,FALSE,1,793,793,16206,16,1204,779,67,0.012,105,69,43,0.0121,42248,84367077.31,4516.90,404,248,50,0.0091
885,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,3,FALSE,1,803,803,16206,16,1225,838,80,0.0127,119,77,53,0.0126,42248,61557699.19,3266.18,438,267,62,0.0106
886,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,4,FALSE,1,784,784,16206,17,1153,751,75,0.0131,107,70,47,0.0155,42248,47278877.21,2481.09,391,252,52,0.0095
887,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,5,FALSE,1,794,794,16206,16,938,590,71,0.0118,101,65,41,0.0143,42248,37177156.88,1930.52,378,251,47,0.0129
888,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,6,FALSE,1,784,784,16206,16,1173,746,69,0.0162,105,66,44,0.0141,42248,29630343.30,1523.56,415,266,56,0.0151
889,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,7,FALSE,1,767,767,16206,17,1158,733,73,0.0139,104,68,43,0.0161,42248,23845483.28,1214.68,347,225,47,0.0119
88,signed,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,4,FALSE,1,769,769,16206,16,907,603,58,0.0133,90,61,39,0.0141,42248,85304052.75,5650.86,430,206,52,0.0128
890,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,8,FALSE,1,795,795,16206,17,1085,669,69,0.0127,109,74,43,0.0177,42248,19346276.72,976.54,404,263,49,0.0129
891,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,9,FALSE,1,803,803,16206,17,1215,821,73,0.0145,110,74,47,0.0165,42248,15811207.11,790.89,353,230,52,0.01
892,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,10,FALSE,1,789,789,16206,16,1218,793,70,0.0127,104,65,49,0.0151,42248,13010398.01,644.86,392,251,49,0.0083
893,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,11,FALSE,1,787,787,16206,16,1259,876,67,0.014,82,56,39,0.0148,42248,10774720.72,529.09,344,245,41,0.0091
894,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,12,FALSE,1,799,799,16206,16,1157,736,77,0.0129,77,58,44,0.0185,42248,8977717.73,436.65,358,244,59,0.0124
895,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,13,FALSE,1,801,801,16206,16,1178,823,75,0.013,97,63,43,0.017,42248,7523804.46,362.34,425,262,53,0.012
896,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,14,FALSE,1,807,807,16206,16,1417,989,65,0.0122,107,70,37,0.0128,42248,6340108.98,302.23,440,250,54,0.0093
897,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,1,FALSE,1,794,794,16206,16,961,707,43,0.0103,71,44,28,0.0217,42248,132187866.43,6976.90,275,184,33,0.0106
898,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,2,FALSE,1,781,781,16206,16,1020,701,49,0.0082,83,53,38,0.0192,42248,84434400.78,4710.03,347,184,40,0.0118
899,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,3,FALSE,1,784,784,16206,16,864,669,51,0.0094,70,48,34,0.0169,42248,60833587.01,3568.50,306,185,39,0.0104
89,signed,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,5,FALSE,1,759,759,16206,17,807,538,57,0.0123,85,57,42,0.014,42248,70684658.41,4852.06,389,174,48,0.0121
8,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor,8,FALSE,1,800,800,16203,16,976,714,65,0.0129,91,62,40,0.0126,42248,48654423.42,3740.24,414,231,51,0.011
900,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,4,FALSE,1,812,812,16206,16,910,665,52,0.0103,69,47,32,0.0129,42248,46899302.06,2869.77,355,211,38,0.0104
901,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,5,FALSE,1,804,804,16206,16,869,631,49,0.0094,72,51,30,0.0167,42248,37715610.30,2392.55,325,208,39,0.0117
902,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,6,FALSE,1,816,816,16206,16,925,682,60,0.0112,65,46,27,0.0133,42248,31213565.85,2043.67,311,180,41,0.0098
903,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,7,FALSE,1,810,810,16206,16,823,612,50,0.0113,60,39,26,0.0143,42248,26377925.76,1776.65,299,168,38,0.01
904,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,8,FALSE,1,794,794,16206,17,877,589,41,0.0109,76,51,34,0.0136,42248,22651270.48,1565.43,333,204,35,0.0115
905,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,9,FALSE,1,779,779,16206,17,957,668,43,0.0107,70,50,30,0.0167,42248,19700838.97,1394.17,332,183,38,0.0109
906,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,10,FALSE,1,815,815,16206,16,787,589,40,0.0089,94,70,33,0.0205,42248,17314974.01,1252.57,288,169,36,0.0096
907,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,11,FALSE,1,807,807,16206,16,842,601,45,0.0096,70,51,34,0.0153,42248,15352276.19,1133.64,308,158,35,0.0072
908,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,12,FALSE,1,791,791,16206,16,821,585,45,0.01,110,78,40,0.0206,42248,13714545.48,1032.45,363,228,43,0.0123
909,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,13,FALSE,1,798,798,16206,16,993,707,48,0.0103,115,82,35,0.022,42248,12331412.19,945.39,348,215,40,0.0102
90,signed,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,6,FALSE,1,728,728,16206,17,917,637,56,0.0117,91,63,37,0.0183,42248,59697418.92,4225.29,381,201,45,0.0103
910,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,14,FALSE,1,788,788,16206,16,956,663,45,0.01,105,73,40,0.0221,42248,11151130.36,869.80,341,204,43,0.0087
911,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,1,FALSE,1,783,783,16206,16,584,476,55,0.0155,67,57,30,0.0249,42248,132617274.65,6975.77,303,185,49,0.0162
912,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,2,FALSE,1,780,780,16206,16,579,484,47,0.0141,52,47,30,0.0148,42248,81389052.82,4501.38,249,202,42,0.0139
913,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,3,FALSE,1,811,811,16206,16,587,480,48,0.0112,83,73,35,0.024,42248,55782342.65,3251.20,266,215,47,0.017
914,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,4,FALSE,1,797,797,16206,16,818,652,52,0.0132,67,55,33,0.0166,42248,40907694.66,2502.48,293,199,52,0.0124
915,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,5,FALSE,1,767,767,16206,17,733,552,53,0.0122,52,43,32,0.0179,42248,31374816.13,2005.41,293,163,45,0.0106
916,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,6,FALSE,1,784,784,16206,17,708,545,52,0.0126,85,67,31,0.0241,42248,24841145.20,1652.48,300,174,45,0.0105
917,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,7,FALSE,1,791,791,16206,16,691,527,44,0.0122,49,42,24,0.0193,42248,20142875.11,1389.93,306,179,45,0.0105
918,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,8,FALSE,1,798,798,16206,16,668,502,46,0.012,48,42,31,0.018,42248,16641131.93,1187.81,267,168,37,0.012
919,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,9,FALSE,1,811,811,16206,16,731,551,49,0.0126,47,38,25,0.0226,42248,13957623.30,1028.09,311,205,40,0.0129
91,signed,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,7,FALSE,1,772,772,16206,16,794,500,49,0.0127,89,62,36,0.0156,42248,51187284.04,3721.49,376,191,51,0.0117
920,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,10,FALSE,1,823,823,16206,16,705,538,48,0.015,39,35,22,0.0107,42248,11854862.03,899.23,272,176,43,0.014
921,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,11,FALSE,1,806,806,16206,16,656,499,47,0.0129,38,33,20,0.0178,42248,10176725.23,793.52,249,157,40,0.0122
922,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,12,FALSE,1,808,808,16206,16,691,506,53,0.0133,45,39,21,0.0178,42248,8816704.92,705.57,306,177,39,0.0104
923,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,13,FALSE,1,797,797,16206,16,613,453,50,0.0117,42,34,24,0.0185,42248,7699900.68,631.52,304,164,42,0.0097
924,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,14,FALSE,1,815,815,16206,16,626,481,44,0.0114,50,36,26,0.0176,42248,6772288.24,568.55,290,179,40,0.0111
925,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,1,FALSE,1,798,798,16206,16,577,402,48,0.012,73,53,34,0.0174,42248,132429707.46,6976.65,250,131,38,0.0086
926,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,2,FALSE,1,793,793,16206,16,642,431,41,0.0118,74,52,37,0.0184,42248,80748704.99,4429.69,325,207,45,0.0127
927,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,3,FALSE,1,807,807,16206,16,686,471,43,0.013,73,53,33,0.0197,42248,54929177.53,3141.79,298,157,45,0.0133
928,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,4,FALSE,1,791,791,16206,17,649,457,43,0.012,78,50,31,0.0192,42248,39979352.89,2377.32,273,147,41,0.0118
929,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,5,FALSE,1,787,787,16206,16,625,422,41,0.0138,108,79,37,0.0216,42248,30439219.66,1875.58,271,135,36,0.0129
92,signed,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,8,FALSE,1,755,755,16206,17,777,529,57,0.0139,94,60,38,0.0129,42248,44436415.19,3308.72,407,188,50,0.0133
930,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,6,FALSE,1,797,797,16206,16,599,400,43,0.0146,65,51,31,0.0176,42248,23932396.61,1523.66,305,162,42,0.0136
931,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,7,FALSE,1,811,811,16206,16,657,432,43,0.0146,52,36,28,0.0144,42248,19278190.05,1265.05,312,161,47,0.0134
932,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,8,FALSE,1,808,808,16206,15,636,440,49,0.0151,80,57,36,0.0201,42248,15828653.37,1068.37,296,140,42,0.0116
933,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,9,FALSE,1,792,792,16206,16,557,398,48,0.0136,54,42,33,0.02,42248,13200339.51,914.79,300,166,39,0.0139
934,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,10,FALSE,1,791,791,16206,16,564,399,47,0.0136,67,46,26,0.0183,42248,11152757.49,792.30,321,181,39,0.0162
935,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,11,FALSE,1,814,814,16206,16,454,311,38,0.0132,79,55,32,0.0194,42248,9528044.01,692.89,259,155,37,0.0096
936,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,12,FALSE,1,803,803,16206,16,552,374,48,0.0117,55,44,24,0.0196,42248,8218723.34,611.04,257,139,43,0.0116
937,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,13,FALSE,1,823,823,16206,16,632,423,48,0.0119,93,71,32,0.0221,42248,7149408.77,542.78,276,141,41,0.008
938,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,14,FALSE,1,804,804,16206,15.5,580,396,48,0.0123,67,45,32,0.0254,42248,6265890.21,485.26,250,142,41,0.0135
939,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor-dist,1,FALSE,1,790,790,16206,16,1033,719,62,0.0109,89,73,44,0.02,42248,131139363.20,6969.71,287,201,44,0.0106
93,signed,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,9,FALSE,1,750,750,16206,17,1020,718,54,0.0135,107,71,39,0.0164,42248,38976025.52,2965.19,419,197,57,0.0143
940,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor-dist,2,FALSE,1,813,813,16206,16,1242,787,72,0.013,107,66,48,0.0197,42248,88813777.63,4704.02,377,199,44,0.0106
941,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor-dist,3,FALSE,1,815,815,16206,16,1351,832,68,0.0105,95,72,42,0.0136,42248,68072912.78,3562.53,373,237,49,0.0101
942,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor-dist,4,FALSE,1,791,791,16206,16,1131,674,57,0.0114,102,69,45,0.0136,42248,54558255.51,2821.44,384,216,46,0.0078
943,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor-dist,5,FALSE,1,778,778,16206,17,1184,808,64,0.0129,92,69,40,0.0165,42248,44554155.33,2279.55,334,226,46,0.0108
944,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor-dist,6,FALSE,1,770,770,16206,17,1215,807,69,0.0115,84,61,40,0.0145,42248,36771370.30,1862.98,339,223,56,0.012
945,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor-dist,7,FALSE,1,756,756,16206,17,1298,843,66,0.012,85,66,43,0.0143,42248,30585564.51,1535.23,389,257,56,0.0133
946,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor-dist,8,FALSE,1,782,782,16206,16,1054,664,77,0.0135,91,60,42,0.0163,42248,25610473.29,1273.92,334,176,55,0.0085
947,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor-dist,9,FALSE,1,765,765,16206,16,1293,866,70,0.0111,108,70,43,0.0197,42248,21575083.67,1063.61,372,216,54,0.0103
948,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor-dist,10,FALSE,1,796,796,16206,16,1247,821,64,0.0119,86,61,38,0.0129,42248,18278449.47,893.03,362,231,46,0.01
949,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor-dist,11,FALSE,1,754,754,16206,17,1316,866,64,0.0112,108,71,44,0.0167,42248,15567793.43,753.72,385,260,56,0.0118
94,signed,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,10,FALSE,1,760,760,16206,17,956,673,63,0.0152,94,64,35,0.0189,42248,34487501.54,2675.53,329,163,46,0.0109
950,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor-dist,12,FALSE,1,771,771,16206,16,1225,806,73,0.0137,104,73,54,0.0173,42248,13325378.11,639.22,420,252,53,0.0109
951,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor-dist,13,FALSE,1,794,794,16206,16,1143,724,74,0.0106,125,86,48,0.019,42248,11459633.68,544.58,345,223,48,0.0095
952,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor-dist,14,FALSE,1,817,817,16206,15,1288,812,84,0.0118,97,65,42,0.0182,42248,9898809.47,465.91,390,210,54,0.0102
953,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor,1,FALSE,1,785,785,16206,16,809,537,51,0.0108,85,74,32,0.013,42248,132000226.66,6986.78,383,255,48,0.0115
954,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor,2,FALSE,1,797,797,16206,16,871,577,55,0.0123,82,70,35,0.0137,42248,82793156.57,4641.26,369,228,51,0.0117
955,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor,3,FALSE,1,757,757,16206,17,903,613,54,0.0118,85,72,37,0.0139,42248,58473366.19,3458.36,380,232,44,0.0109
956,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor,4,FALSE,1,783,783,16206,16,781,557,58,0.0096,79,68,38,0.0152,42248,44262481.18,2739.79,414,260,47,0.0095
957,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor,5,FALSE,1,796,796,16206,16,925,624,54,0.0093,92,72,33,0.0147,42248,35021848.63,2253.72,403,238,45,0.0088
958,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor,6,FALSE,1,808,808,16206,16,785,529,57,0.0107,80,68,35,0.0135,42248,28569891.25,1901.89,408,249,51,0.0124
959,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor,7,FALSE,1,791,791,16206,16,756,525,60,0.0124,75,56,41,0.017,42248,23835486.77,1635.24,303,173,43,0.0121
95,signed,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,11,FALSE,1,775,775,16206,16,1100,755,72,0.0142,98,70,40,0.016,42248,30747087.85,2428.56,383,200,54,0.0116
960,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor,8,FALSE,1,794,794,16206,17,887,550,53,0.0098,83,61,43,0.0166,42248,20232702.83,1426.36,309,150,39,0.0082
961,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor,9,FALSE,1,816,816,16206,16,929,592,54,0.0097,69,46,41,0.013,42248,17413833.50,1258.55,371,164,53,0.0095
