id,network_type,low_count_threshold,cpm_transform,log2_transform,voom_transform,quantile_normalize,batch_adjustment,similarity_measure,adj_power,topological_overlap,merge_cor,num_modules_before,num_modules,num_genes,med_module_size,go_total_enriched,unique_go_terms,num_go_enriched_modules,mean_go_pval,total_go_pval,kegg_total_enriched,unique_kegg_terms,num_kegg_enriched_modules,mean_kegg_pval,total_kegg_pval,total_de,total_edge_weight,irefindex_edge_weight,cpdb_total_enriched,unique_cpdb_terms,num_cpdb_enriched_modules,mean_cpdb_pval,total_cpdb_pval
852,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor,12,FALSE,1,820,820,16207,16,804,589,53,0.0121,2459.55492487006,117,84,44,0.0189,261.467120695145,42250,11008200.78,857.45,292,210,45,0.0118,1081.12157399816
853,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor,13,FALSE,1,814,814,16207,16,882,643,57,0.0121,2633.08974315029,125,95,36,0.0191,279.89970991013,42250,9788581.07,777.10,320,221,45,0.012,1156.91159421449
854,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor,14,FALSE,1,798,798,16207,16,815,553,53,0.0127,2490.52294023362,106,79,41,0.0156,253.427574874117,42250,8760559.70,708.08,330,206,49,0.0103,1274.91525853054
855,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,1,FALSE,1,787,787,16207,16,885,659,48,0.011,3325.2423646932,112,81,44,0.0187,256.149905239364,42250,132946259.78,7026.60,376,230,48,0.0107,1382.02222427681
856,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,2,FALSE,1,800,800,16207,16,944,693,48,0.0125,3375.33465841104,113,83,49,0.0201,251.385724263963,42250,79702504.27,4430.74,360,231,47,0.0135,1318.31106519843
857,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,3,FALSE,1,782,782,16207,16,823,585,50,0.0119,3064.03537237223,94,72,38,0.0157,230.171197214381,42250,52943047.13,3107.78,374,208,48,0.0117,1396.77065192744
858,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,4,FALSE,1,788,788,16207,16,855,639,48,0.0113,3031.53998821248,89,69,42,0.0183,206.735226801153,42250,37592596.39,2324.81,350,198,39,0.0116,1314.1662515102
859,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,5,FALSE,1,815,815,16207,16,863,628,48,0.0113,2905.21644429748,110,84,44,0.0231,244.291155356338,42250,27957299.09,1815.10,383,220,44,0.0131,1353.63381723438
85,signed,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,1,FALSE,1,777,777,16207,17,981,682,62,0.0166,2476.65977522181,100,68,41,0.0187,223.074846726117,42250,181446347.07,10233.29,335,197,41,0.0133,1131.54510006811
860,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,6,FALSE,1,797,797,16207,16,891,638,49,0.0106,3225.15166776678,87,68,42,0.0162,215.176982383741,42250,21509911.26,1461.08,353,184,41,0.0123,1341.86554468461
861,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,7,FALSE,1,802,802,16207,16,944,698,54,0.0107,3520.34185188626,95,71,43,0.0169,248.951988892122,42250,16986607.74,1203.48,359,224,49,0.0131,1406.15795289165
862,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,8,FALSE,1,810,810,16207,16,926,680,50,0.012,3220.06288446614,76,58,37,0.014,192.372391936342,42250,13695754.83,1009.33,327,200,43,0.0101,1331.62312635355
863,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,9,FALSE,1,833,833,16207,15,977,732,46,0.0123,3439.01639790711,105,77,46,0.0181,247.687546652754,42250,11231589.89,858.94,347,172,46,0.012,1346.92594729155
864,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,10,FALSE,1,828,828,16207,16,962,716,53,0.0132,3324.19425586185,109,82,48,0.0197,249.819024557284,42250,9342663.26,739.85,353,199,46,0.0121,1355.065750678
865,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,11,FALSE,1,787,787,16207,16,901,619,62,0.0148,2586.68671888062,103,77,41,0.0175,238.546947635078,42250,7866146.75,643.80,292,170,44,0.0078,1053.33795922432
866,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,12,FALSE,1,779,779,16207,16,836,603,57,0.0119,3002.15497092184,98,70,44,0.0154,238.442578763264,42250,6692735.88,565.16,356,236,45,0.0103,1235.44465615303
867,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,13,FALSE,1,790,790,16207,16,952,689,50,0.0147,2684.94520479474,110,78,46,0.0198,245.093799692183,42250,5746823.62,499.91,321,185,44,0.0091,1136.86576656203
868,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,14,FALSE,1,795,795,16207,16,1046,776,59,0.0132,3099.22633086948,79,60,45,0.0192,193.678984060448,42250,4974768.97,445.18,313,195,46,0.0122,1333.34651597232
869,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,1,FALSE,1,784,784,16207,16,868,762,53,0.0126,3030.22835604104,86,62,32,0.0156,207.591788679894,42250,131582377.41,6992.40,359,234,45,0.0107,1213.25245066632
86,signed,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,2,FALSE,1,776,776,16207,16,886,601,67,0.0159,2304.28919514025,88,62,36,0.0146,207.133106624228,42250,135063941.98,8140.97,339,189,51,0.0122,1081.28348043125
870,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,2,FALSE,1,793,793,16207,16,638,569,47,0.0117,2482.69001021492,86,62,33,0.019,184.960603289992,42250,78278950.59,4348.39,280,191,31,0.0093,966.467285657994
871,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,3,FALSE,1,799,799,16207,16,728,665,53,0.0154,2511.07366620757,86,66,33,0.0206,182.790289688426,42250,51626715.32,3001.60,298,192,31,0.0099,975.520803504803
872,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,4,FALSE,1,805,805,16207,16,776,616,57,0.0154,2290.03383860419,71,57,29,0.019,155.837967915458,42250,36408838.63,2210.95,357,218,39,0.0112,1106.5470313209
873,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,5,FALSE,1,792,792,16207,16,728,635,58,0.0153,2362.55428595575,69,52,30,0.0209,146.372941293637,42250,26903691.85,1701.84,289,191,32,0.0106,903.960332407761
874,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,6,FALSE,1,782,782,16207,16,635,531,51,0.0133,2208.27206884241,82,65,32,0.0192,177.127460348118,42250,20577070.51,1352.44,292,199,36,0.0109,979.344571211588
875,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,7,FALSE,1,789,789,16207,16,607,534,52,0.0144,2126.47391567859,77,60,34,0.0177,172.893371875201,42250,16163327.29,1101.26,306,207,36,0.0107,987.211064036897
876,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,8,FALSE,1,818,818,16207,15,771,637,54,0.0154,2118.04816999109,71,54,33,0.0188,154.493471101358,42250,12970619.82,914.21,312,220,38,0.0133,910.788509042847
877,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,9,FALSE,1,799,799,16207,16,637,503,50,0.0158,1874.82107378524,84,62,37,0.0178,183.545939160057,42250,10593627.24,770.96,309,208,36,0.0128,996.316166894426
878,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,10,FALSE,1,793,793,16207,16,628,490,58,0.0151,1739.88265781253,83,67,35,0.0182,178.893542884254,42250,8781653.13,658.74,288,206,36,0.0128,912.900810399593
879,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,11,FALSE,1,825,825,16207,16,753,603,59,0.0153,1914.91781406336,75,62,31,0.0185,166.877318310783,42250,7372769.97,569.15,311,211,39,0.013,881.411929530678
87,signed,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,3,FALSE,1,790,790,16207,16,1061,745,58,0.0144,2956.30620339515,95,65,38,0.0132,228.716698822867,42250,105544823.23,6701.12,441,220,54,0.0143,1345.41504637052
880,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,12,FALSE,1,816,816,16207,15.5,696,579,52,0.0142,2237.38848369278,87,61,37,0.0164,203.205025352961,42250,6258623.14,496.48,255,177,34,0.0103,775.775663767645
881,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,13,FALSE,1,803,803,16207,16,669,565,45,0.0118,2221.94793561091,79,63,36,0.0182,176.735378199645,42250,5364542.29,436.71,253,184,34,0.0104,762.626982781661
882,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,14,FALSE,1,798,798,16207,16,706,566,52,0.0133,1896.535077485,76,61,32,0.0172,169.86904074065,42250,4637771.98,386.95,312,213,38,0.013,839.165453299528
883,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,1,FALSE,1,773,773,16207,16,1097,715,70,0.012,3394.01389011056,105,70,46,0.0148,281.209249279046,42250,130732123.03,6978.49,437,251,54,0.0119,1423.97904602548
884,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,2,FALSE,1,778,778,16207,16,1163,735,69,0.0115,3643.55205631112,120,77,48,0.0153,327.03468917199,42250,84378517.20,4516.90,452,282,60,0.0105,1532.87950013899
885,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,3,FALSE,1,788,788,16207,16,1166,784,79,0.0124,3560.70881006842,97,66,43,0.0154,253.6898577669,42250,61566579.55,3266.19,414,239,51,0.0103,1443.84389517021
886,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,4,FALSE,1,800,800,16207,16,1084,728,72,0.0116,3518.71917222791,101,65,40,0.0174,259.57838519514,42250,47286061.13,2481.09,375,257,50,0.0115,1279.26619778586
887,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,5,FALSE,1,796,796,16207,16,940,578,72,0.0133,3064.72407791047,101,68,42,0.0143,255.019525934408,42250,37183066.18,1930.52,372,229,51,0.0126,1258.24586805953
888,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,6,FALSE,1,782,782,16207,16,1176,713,75,0.0139,3382.81913718015,107,63,46,0.0167,271.034740005193,42250,29635248.73,1523.56,377,234,57,0.0128,1312.36488176385
889,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,7,FALSE,1,772,772,16207,17,1195,792,73,0.014,3608.63272891251,101,67,37,0.0165,265.456584265241,42250,23849582.56,1214.68,376,222,47,0.0102,1384.11205674082
88,signed,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,4,FALSE,1,762,762,16207,16,917,625,55,0.0134,2761.66556644267,89,61,38,0.0145,213.697945679009,42250,85311677.45,5650.86,395,206,50,0.0114,1286.62778839487
890,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,8,FALSE,1,804,804,16207,16.5,1252,831,85,0.0147,3549.38171295056,103,64,45,0.0164,273.613706142628,42250,19349721.91,976.54,375,238,49,0.0107,1357.12469431217
891,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,9,FALSE,1,806,806,16207,17,1193,800,74,0.0135,3515.33694036954,106,63,50,0.0153,275.443555644687,42250,15814117.73,790.89,373,235,52,0.0097,1413.57488264143
892,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,10,FALSE,1,797,797,16207,16,1272,898,79,0.0134,4041.78329393396,89,62,40,0.0133,244.098380025059,42250,13012869.10,644.86,356,247,48,0.0129,1357.06903306992
893,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,11,FALSE,1,800,800,16207,16,1201,855,69,0.013,3840.58456169137,88,59,37,0.0162,232.964188593384,42250,10776828.41,529.09,382,267,42,0.0106,1435.73248994441
894,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,12,FALSE,1,803,803,16207,16,1166,814,75,0.0123,3927.2221502244,90,61,40,0.014,244.296568980226,42250,8979523.43,436.65,366,248,50,0.0115,1313.70392234716
895,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,13,FALSE,1,790,790,16207,16,1057,748,69,0.0118,3662.70390364605,91,59,39,0.0165,224.765321649013,42250,7525357.94,362.34,406,255,49,0.0127,1311.85072646887
896,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,14,FALSE,1,789,789,16207,17,1238,856,64,0.0133,3979.41283969518,76,56,30,0.0146,215.305855606866,42250,6341450.83,302.23,366,217,50,0.0117,1284.21030667562
897,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,1,FALSE,1,800,800,16207,16,852,632,45,0.0115,2784.98845405108,55,38,25,0.0157,165.534953860577,42250,132204647.35,6976.90,260,164,33,0.0102,1116.67950115796
898,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,2,FALSE,1,796,796,16207,16,869,646,47,0.0098,3057.04709198646,58,36,29,0.0169,185.788524657509,42250,84445667.52,4710.03,332,190,34,0.0105,1342.73548798792
899,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,3,FALSE,1,805,805,16207,16,855,639,48,0.0099,2909.62667061476,73,53,36,0.0167,216.920656968293,42250,60842036.34,3568.50,319,185,38,0.0113,1215.6884784689
89,signed,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,5,FALSE,1,759,759,16207,17,807,538,57,0.0123,2490.6156053401,85,57,42,0.014,205.296393922327,42250,70690264.04,4852.06,389,174,48,0.0121,1261.21513318965
8,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor,8,FALSE,1,796,796,16204,16,958,696,62,0.0126,3045.87948519439,94,64,43,0.0139,251.738361033039,42250,48656523.46,3740.24,405,222,50,0.0112,1390.90389131948
900,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,4,FALSE,1,792,792,16207,16,836,615,48,0.0097,2887.45323895611,74,50,36,0.0152,222.109147593779,42250,46905971.08,2869.78,346,204,36,0.0104,1318.81597223729
901,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,5,FALSE,1,811,811,16207,16,914,668,50,0.0097,3140.04984607469,88,64,28,0.0237,231.406014756011,42250,37721021.92,2392.56,349,230,38,0.0123,1375.9832462949
902,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,6,FALSE,1,813,813,16207,16,902,670,50,0.0104,3029.52122982048,72,48,31,0.0196,207.966443663911,42250,31218033.41,2043.67,316,194,40,0.012,1268.20151310608
903,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,7,FALSE,1,804,804,16207,16,876,648,46,0.0109,2968.23211185556,60,41,27,0.019,187.132019527513,42250,26381658.06,1776.65,279,162,35,0.0095,1204.48268192671
904,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,8,FALSE,1,804,804,16207,16,850,594,44,0.0108,2869.93902378051,75,50,34,0.0132,225.229098781934,42250,22654416.29,1565.43,303,186,36,0.0091,1289.8080979653
905,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,9,FALSE,1,790,790,16207,17,915,657,45,0.0099,3108.89763461526,63,43,26,0.0187,191.924544783036,42250,19703509.03,1394.17,340,196,33,0.0124,1351.54093613712
906,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,10,FALSE,1,806,806,16207,16,848,614,39,0.0102,2871.64781065807,97,67,32,0.0216,239.750897144158,42250,17317253.29,1252.57,312,164,35,0.0081,1225.31279667764
907,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,11,FALSE,1,796,796,16207,16,795,593,40,0.0092,2721.45508667006,96,73,40,0.0214,232.081477147178,42250,15354231.32,1133.64,285,157,33,0.0073,1137.72740609592
908,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,12,FALSE,1,796,796,16207,16,848,610,45,0.0098,2797.99938067934,116,86,35,0.0201,259.476499850121,42250,13716229.59,1032.45,346,215,39,0.0111,1263.48619522025
909,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,13,FALSE,1,779,779,16207,16,1013,726,47,0.0102,3364.79399256662,112,78,34,0.0222,273.870330640445,42250,12332868.16,945.39,367,229,42,0.012,1554.93743560393
90,signed,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,6,FALSE,1,728,728,16207,17,921,642,58,0.012,2854.02995147528,75,53,36,0.0166,181.02528390414,42250,59701600.83,4225.29,362,184,45,0.0097,1270.22864134046
910,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,14,FALSE,1,792,792,16207,16,959,678,48,0.0095,3194.31958256949,103,71,36,0.023,255.635492161351,42250,11152393.20,869.80,343,206,42,0.0093,1498.3829771028
911,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,1,FALSE,1,804,804,16207,16,596,484,54,0.0158,1667.43007807643,73,58,32,0.0224,158.463817128666,42250,132633537.16,6975.76,292,178,49,0.0163,922.358698827243
912,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,2,FALSE,1,786,786,16207,16,589,485,46,0.0138,1761.75739695833,53,48,31,0.0162,117.125522608496,42250,81399298.88,4501.37,222,180,37,0.0143,670.889260834656
913,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,3,FALSE,1,806,806,16207,16,614,513,52,0.0122,1948.63894349507,83,72,35,0.025,160.417207501228,42250,55789551.88,3251.19,241,196,45,0.0166,724.907385840754
914,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,4,FALSE,1,787,787,16207,16,733,574,53,0.0112,2223.61565305717,64,55,33,0.0165,149.586363002101,42250,40913057.90,2502.47,258,168,48,0.0121,950.98202289771
915,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,5,FALSE,1,780,780,16207,17,735,549,52,0.0124,2142.34756365126,50,40,33,0.0175,122.074230461649,42250,31378934.68,2005.40,291,160,48,0.0104,1061.52248573962
916,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,6,FALSE,1,777,777,16207,17,650,488,45,0.0125,1950.74998624365,57,44,33,0.0172,136.383006446089,42250,24844373.06,1652.48,340,187,55,0.0139,1153.18230509304
917,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,7,FALSE,1,778,778,16207,17,700,535,48,0.0125,2099.09912283396,39,32,26,0.0164,97.4724658880254,42250,20145441.71,1389.93,285,174,42,0.0104,1017.84842338933
918,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,8,FALSE,1,782,782,16207,16,664,508,46,0.0117,2034.19419997797,43,39,29,0.0183,105.625171108253,42250,16643195.36,1187.81,260,169,41,0.0111,963.438510211633
919,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,9,FALSE,1,791,791,16207,16,739,566,48,0.0119,2344.04693557021,92,68,29,0.0295,174.826364153255,42250,13959296.97,1028.09,298,203,36,0.0151,1017.04571437687
91,signed,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,7,FALSE,1,772,772,16207,16,794,500,49,0.0127,2566.22214223468,89,62,36,0.0156,212.997230309784,42250,51190443.54,3721.49,376,191,51,0.0117,1233.73283634052
920,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,10,FALSE,1,806,806,16207,16,751,590,42,0.0142,2149.83069068758,42,36,23,0.0134,114.357868008107,42250,11856229.69,899.23,265,170,41,0.0143,956.723443609675
921,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,11,FALSE,1,805,805,16207,16,658,474,47,0.0122,2119.02337162154,47,41,26,0.0157,121.196625932468,42250,10177850.00,793.51,287,155,42,0.0112,1039.00164618061
922,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,12,FALSE,1,815,815,16207,16,729,539,56,0.0128,2273.83615333905,37,30,19,0.0141,99.6541859030768,42250,8817635.14,705.56,320,183,44,0.0103,1134.51015359071
923,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,13,FALSE,1,807,807,16207,16,786,598,53,0.0132,2460.85944752824,41,35,24,0.0134,103.820639862907,42250,7700673.88,631.52,296,174,42,0.0097,1058.76897029679
924,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,14,FALSE,1,806,806,16207,16,684,533,48,0.0122,2241.65491396837,69,59,25,0.0255,142.380856618325,42250,6772933.85,568.55,285,174,37,0.0115,1013.34855582322
925,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,1,FALSE,1,790,790,16207,16,706,479,49,0.0117,2254.08650188415,90,71,35,0.0216,196.69049395398,42250,132445691.99,6976.66,271,145,38,0.0097,1099.48244630979
926,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,2,FALSE,1,827,827,16207,15,699,489,45,0.0111,2251.60030792114,84,52,40,0.017,207.962764725687,42250,80758272.09,4429.71,340,212,50,0.0122,1309.29530298803
927,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,3,FALSE,1,808,808,16207,16,634,464,37,0.0132,1989.53306907886,76,50,35,0.0162,187.937754628349,42250,54935542.99,3141.81,292,150,43,0.0109,1211.13541171017
928,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,4,FALSE,1,792,792,16207,16,629,465,39,0.0128,2044.23978964555,58,43,31,0.0124,163.122338710008,42250,39983837.04,2377.33,286,147,41,0.0111,1181.85053322012
929,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,5,FALSE,1,786,786,16207,16,627,423,42,0.0133,1813.51634341655,76,49,33,0.0209,177.987162829318,42250,30442485.12,1875.60,298,141,42,0.0135,1187.40073476151
92,signed,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,8,FALSE,1,756,756,16207,17,795,545,57,0.0136,2345.62094992542,94,60,38,0.0132,232.245453605435,42250,44438828.93,3308.72,410,191,50,0.0132,1283.13337135742
930,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,6,FALSE,1,792,792,16207,16,599,404,40,0.0143,1679.97872070763,65,50,30,0.018,164.602204031735,42250,23934826.80,1523.67,312,166,42,0.0146,1186.50054372402
931,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,7,FALSE,1,793,793,16207,16,611,404,36,0.014,1737.6211110603,58,44,31,0.0168,160.05980050014,42250,19280027.80,1265.06,299,151,43,0.0125,1226.26784495455
932,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,8,FALSE,1,797,797,16207,16,617,424,43,0.0154,1616.16206848654,67,48,30,0.0179,167.758975595001,42250,15830061.19,1068.38,315,162,42,0.0132,1208.70938211093
933,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,9,FALSE,1,816,816,16207,15,565,405,49,0.0136,1535.5211898389,45,36,26,0.0191,114.119829156547,42250,13201430.04,914.80,295,173,41,0.0156,1034.8531561693
934,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,10,FALSE,1,813,813,16207,16,601,433,42,0.0119,1803.93348044779,81,54,27,0.0177,189.546895208174,42250,11153610.65,792.30,326,169,41,0.0113,1221.49371158805
935,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,11,FALSE,1,786,786,16207,16,518,359,44,0.0114,1635.66370300588,77,54,27,0.015,188.891274656761,42250,9528717.49,692.89,258,151,37,0.0089,1103.76988429008
936,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,12,FALSE,1,811,811,16207,16,558,379,48,0.0115,1736.29223862466,59,47,26,0.0193,143.947954180213,42250,8219259.39,611.04,252,136,44,0.0103,1173.85578360765
937,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,13,FALSE,1,816,816,16207,16,610,411,42,0.0118,1736.8559577154,106,76,33,0.0228,216.443623510532,42250,7149838.67,542.79,276,147,40,0.0091,1199.08474048015
938,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,14,FALSE,1,803,803,16207,16,576,396,45,0.0113,1700.44422324802,73,50,26,0.0198,170.291438025356,42250,6266237.40,485.26,260,154,40,0.0138,1065.49480441683
939,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor-dist,1,FALSE,1,789,789,16207,16,1048,743,64,0.0105,3814.86878413676,76,61,41,0.0148,242.804173884639,42250,131155946.66,6969.71,317,225,50,0.0136,1203.71464023247
93,signed,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,9,FALSE,1,745,745,16207,17,1127,752,58,0.0132,3294.50905654994,101,68,37,0.016,239.656140225841,42250,38977887.89,2965.19,430,207,57,0.0148,1332.68256017827
940,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor-dist,2,FALSE,1,791,791,16207,16,1220,794,68,0.0118,3799.62501793649,102,66,39,0.0151,303.678501767426,42250,88825831.02,4704.02,337,211,41,0.0116,1439.4407933692
941,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor-dist,3,FALSE,1,804,804,16207,16,1071,672,61,0.0116,3518.09585439505,87,62,38,0.0146,290.128849878896,42250,68082711.72,3562.53,307,201,41,0.0119,1357.81003873758
942,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor-dist,4,FALSE,1,769,769,16207,17,1086,675,52,0.0106,3801.53594060119,99,70,41,0.0154,290.843676067904,42250,54566480.86,2821.44,370,225,42,0.0108,1626.38454239022
943,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor-dist,5,FALSE,1,786,786,16207,16,1163,751,73,0.0122,3863.09690961954,117,87,41,0.0196,310.721058901416,42250,44561138.23,2279.56,356,218,49,0.0097,1480.42115870223
944,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor-dist,6,FALSE,1,771,771,16207,17,1666,1156,67,0.0135,4891.03330031261,79,57,36,0.0173,266.690836596359,42250,36777333.33,1862.99,354,225,54,0.0113,1542.82716930299
945,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor-dist,7,FALSE,1,777,777,16207,17,1216,799,67,0.0123,3799.20336988999,106,71,41,0.0151,281.863670733309,42250,30590678.39,1535.24,345,233,51,0.0112,1218.74571469207
946,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor-dist,8,FALSE,1,770,770,16207,16,1170,811,71,0.0124,3758.81218602471,82,63,41,0.0169,255.137672275131,42250,25614875.09,1273.93,272,186,54,0.0086,1070.00307984732
947,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor-dist,9,FALSE,1,794,794,16207,16,1160,746,77,0.0113,3787.11081820643,134,88,49,0.0198,323.729522489758,42250,21578885.31,1063.61,394,212,58,0.0096,1571.56443354778
948,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor-dist,10,FALSE,1,770,770,16207,17,1132,730,66,0.0133,3588.34203186619,83,58,38,0.0148,223.571603817014,42250,18281743.18,893.03,286,213,45,0.0121,1132.50522967811
949,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor-dist,11,FALSE,1,745,745,16207,17,1218,797,70,0.0106,4354.48620953608,98,65,42,0.0148,287.469784752623,42250,15570655.62,753.72,346,233,50,0.0096,1512.39872273036
